Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/3           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1195]
-----------------------------------------------
                0.00    0.00       3/3           void std::allocator_traits<std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [1193]
[1185]   0.0    0.00    0.00       3         void __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [1185]
                0.00    0.00       3/154         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&) [743]
                0.00    0.00       3/15          mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&& std::forward<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::remove_reference<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::type&) [1034]
                0.00    0.00       3/3           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [1194]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [1200]
[1186]   0.0    0.00    0.00       3         int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [1186]
                0.00    0.00       3/3           __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [1204]
                0.00    0.00       3/3           __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>) [1203]
                0.00    0.00       3/3           __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [1205]
-----------------------------------------------
                0.00    0.00       1/3           std::_Hashtable<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::allocator<std::pair<ants::RGBColour const, ants::Vector2i> >, std::__detail::_Select1st, std::equal_to<ants::RGBColour>, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(ants::RGBColour const&, unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<ants::RGBColour const, ants::Vector2i>, true>*, unsigned long) [1247]
                0.00    0.00       2/3           std::__detail::_Map_base<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::allocator<std::pair<ants::RGBColour const, ants::Vector2i> >, std::__detail::_Select1st, std::equal_to<ants::RGBColour>, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](ants::RGBColour&&) [1296]
[1187]   0.0    0.00    0.00       3         std::_Hashtable<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::allocator<std::pair<ants::RGBColour const, ants::Vector2i> >, std::__detail::_Select1st, std::equal_to<ants::RGBColour>, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_bucket_index(ants::RGBColour const&, unsigned long) const [1187]
                0.00    0.00       3/3           std::__detail::_Hash_code_base<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::__detail::_Select1st, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_bucket_index(ants::RGBColour const&, unsigned long, unsigned long) const [1189]
-----------------------------------------------
                0.00    0.00       1/3           std::_Hashtable<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::allocator<std::pair<ants::RGBColour const, ants::Vector2i> >, std::__detail::_Select1st, std::equal_to<ants::RGBColour>, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::clear() [1365]
                0.00    0.00       1/3           std::_Hashtable<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::allocator<std::pair<ants::RGBColour const, ants::Vector2i> >, std::__detail::_Select1st, std::equal_to<ants::RGBColour>, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::begin() [1364]
                0.00    0.00       1/3           std::_Hashtable<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::allocator<std::pair<ants::RGBColour const, ants::Vector2i> >, std::__detail::_Select1st, std::equal_to<ants::RGBColour>, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [1361]
[1188]   0.0    0.00    0.00       3         std::_Hashtable<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::allocator<std::pair<ants::RGBColour const, ants::Vector2i> >, std::__detail::_Select1st, std::equal_to<ants::RGBColour>, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_begin() const [1188]
-----------------------------------------------
                0.00    0.00       3/3           std::_Hashtable<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::allocator<std::pair<ants::RGBColour const, ants::Vector2i> >, std::__detail::_Select1st, std::equal_to<ants::RGBColour>, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_bucket_index(ants::RGBColour const&, unsigned long) const [1187]
[1189]   0.0    0.00    0.00       3         std::__detail::_Hash_code_base<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::__detail::_Select1st, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_bucket_index(ants::RGBColour const&, unsigned long, unsigned long) const [1189]
                0.00    0.00       3/3           std::__detail::_Hash_code_base<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::__detail::_Select1st, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_h2() const [1190]
                0.00    0.00       3/119         std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [747]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_Hash_code_base<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::__detail::_Select1st, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_bucket_index(ants::RGBColour const&, unsigned long, unsigned long) const [1189]
[1190]   0.0    0.00    0.00       3         std::__detail::_Hash_code_base<ants::RGBColour, std::pair<ants::RGBColour const, ants::Vector2i>, std::__detail::_Select1st, std::hash<ants::RGBColour>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_h2() const [1190]
                0.00    0.00       3/119         std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true>::_M_cget() const [748]
-----------------------------------------------
                0.00    0.00       1/3           std::_Vector_base<ants::Colony, std::allocator<ants::Colony> >::~_Vector_base() [1381]
                0.00    0.00       2/3           void std::vector<ants::Colony, std::allocator<ants::Colony> >::_M_realloc_insert<ants::Colony&>(__gnu_cxx::__normal_iterator<ants::Colony*, std::vector<ants::Colony, std::allocator<ants::Colony> > >, ants::Colony&) [1284]
[1191]   0.0    0.00    0.00       3         std::_Vector_base<ants::Colony, std::allocator<ants::Colony> >::_M_deallocate(ants::Colony*, unsigned long) [1191]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<ants::Colony> >::deallocate(std::allocator<ants::Colony>&, ants::Colony*, unsigned long) [1269]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(__gnu_cxx::__normal_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1198]
[1192]   0.0    0.00    0.00       3         void std::allocator_traits<std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1192]
                0.00    0.00       3/12          mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const& std::forward<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(std::remove_reference<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>::type&) [1099]
                0.00    0.00       3/316         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [680]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1184]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [1199]
[1193]   0.0    0.00    0.00       3         void std::allocator_traits<std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [1193]
                0.00    0.00       3/15          mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&& std::forward<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::remove_reference<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::type&) [1034]
                0.00    0.00       3/154         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&) [743]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [1185]
-----------------------------------------------
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [1185]
[1194]   0.0    0.00    0.00       3         std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [1194]
                0.00    0.00       3/154         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&) [743]
                0.00    0.00       3/15          mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&& std::forward<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::remove_reference<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::type&) [1034]
                0.00    0.00       3/12          mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::INIMap(mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1077]
-----------------------------------------------
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1184]
[1195]   0.0    0.00    0.00       3         std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1195]
                0.00    0.00       3/12          mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::INIMap(mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1077]
-----------------------------------------------
                0.00    0.00       3/3           mINI::INIMap<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::INIMap(mINI::INIMap<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [1320]
[1196]   0.0    0.00    0.00       3         std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >& std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1196]
                0.00    0.00       3/12          std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::end() [1092]
                0.00    0.00       3/12          mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const& std::forward<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(std::remove_reference<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>::type&) [1099]
                0.00    0.00       3/316         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [680]
                0.00    0.00       3/6           std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::back() [1144]
                0.00    0.00       3/3           void std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(__gnu_cxx::__normal_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1198]
-----------------------------------------------
                0.00    0.00       3/3           mINI::INIMap<mINI::INIMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::setEmpty(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [1182]
